url_length,domain_length,num_dots,num_slashes,num_hyphens,num_special_chars,has_https,has_at_symbol,has_ip_address,has_suspicious_word,label
26,19,2,2,1,6,0,0,0,0,0
30,22,2,2,0,5,1,0,0,0,1
23,15,2,2,1,6,1,0,0,0,1
44,24,3,3,0,7,1,0,0,0,0
43,34,2,3,3,9,1,0,0,0,0
107,22,1,9,3,14,0,0,0,0,0
26,18,2,2,1,6,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
24,17,3,2,0,6,0,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
26,18,3,2,0,6,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
18,11,2,2,0,5,0,0,0,0,0
31,23,2,2,0,5,1,0,0,0,1
189,23,2,8,1,15,1,0,0,1,0
28,20,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
23,15,2,2,1,6,1,0,0,0,1
27,18,2,3,0,6,1,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
36,28,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
135,11,9,11,1,26,0,1,0,0,0
24,17,2,2,1,6,0,0,0,0,0
31,24,2,2,0,5,0,0,0,0,0
27,20,2,2,0,5,0,0,0,0,0
21,14,2,2,0,5,0,0,0,0,0
22,15,2,2,0,5,0,0,0,0,0
52,17,1,4,0,6,0,0,0,0,0
27,18,2,3,0,6,1,0,0,0,0
65,50,2,4,4,11,1,0,0,0,0
23,16,2,2,0,5,0,0,0,0,0
108,37,3,8,6,18,1,0,0,1,0
30,22,2,2,2,7,1,0,0,0,0
23,16,2,2,0,5,0,0,0,0,0
36,18,1,4,2,8,0,0,0,0,0
31,23,4,2,0,7,1,0,0,0,1
46,37,2,3,2,8,1,0,0,1,0
20,12,2,2,0,5,1,0,0,0,1
32,24,2,2,1,6,1,0,0,0,1
31,24,2,2,0,5,0,0,0,0,0
42,35,2,2,1,6,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
29,22,3,2,0,6,0,0,0,0,0
26,18,2,2,0,5,1,0,0,0,1
33,25,2,2,0,5,1,0,0,0,1
83,73,3,3,0,8,1,0,0,0,0
26,19,2,2,0,5,0,0,0,0,0
23,16,2,2,0,5,0,0,0,0,0
30,23,2,2,0,5,0,0,0,0,0
30,22,2,2,0,5,1,0,0,0,1
34,25,2,3,1,7,1,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
33,24,2,3,1,7,1,0,0,0,0
59,42,2,4,2,9,1,0,0,1,0
23,16,2,2,1,6,0,0,0,0,0
21,14,2,2,0,5,0,0,0,0,0
21,13,2,2,0,5,1,0,0,0,1
33,26,2,2,0,5,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
33,25,2,2,0,5,1,0,0,0,1
28,17,2,3,0,6,1,0,0,0,0
24,16,3,2,0,6,1,0,0,0,1
44,27,2,4,0,7,1,0,0,0,0
28,20,2,2,0,5,1,0,0,0,1
24,17,3,2,0,6,0,0,0,0,0
77,7,2,5,0,8,1,0,0,0,0
18,11,2,2,0,5,0,0,0,0,0
102,30,1,6,1,14,1,0,0,0,0
31,23,4,2,0,7,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
17,10,2,2,0,5,0,0,0,0,0
22,15,2,2,0,5,0,0,0,0,0
38,18,2,4,0,8,1,0,0,0,0
21,14,2,2,0,5,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
25,17,3,2,0,6,1,0,0,0,1
22,15,2,2,0,5,0,0,0,0,0
61,33,2,3,0,9,1,0,0,0,0
50,31,6,4,0,11,0,0,0,0,0
30,22,2,2,0,5,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
26,19,3,2,0,6,0,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
34,25,2,3,1,7,1,0,0,0,0
28,21,2,2,1,6,0,0,0,0,0
33,25,2,2,0,5,1,0,0,0,1
43,34,3,3,0,7,1,0,0,0,0
25,17,3,2,0,6,1,0,0,0,1
34,26,2,2,1,6,1,0,0,0,1
22,14,2,2,0,5,1,0,0,0,1
25,18,2,2,0,5,0,0,0,0,0
35,27,3,2,0,6,1,0,0,0,1
71,32,2,4,0,11,0,0,0,0,0
21,13,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
22,14,2,2,0,5,1,0,0,0,1
38,29,1,3,2,7,1,0,0,0,0
26,19,2,2,1,6,0,0,0,0,0
50,31,6,4,0,11,0,0,0,0,0
21,14,2,2,0,5,0,0,0,0,0
34,26,4,2,0,7,1,0,0,0,1
29,21,2,2,0,5,1,0,0,0,1
46,37,3,3,0,7,1,0,0,0,0
34,25,2,3,1,7,1,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
31,23,2,2,1,6,1,0,0,0,1
29,21,2,2,0,5,1,0,0,0,1
22,14,3,2,0,6,1,0,0,0,1
22,14,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
27,20,3,2,1,7,0,0,0,0,0
22,14,3,2,0,6,1,0,0,0,1
20,12,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
29,22,2,2,0,5,0,0,0,0,0
28,20,2,2,0,5,1,0,0,0,1
35,27,3,3,1,8,0,0,0,0,0
34,18,3,3,0,7,1,0,0,0,0
30,22,2,2,0,5,1,0,0,0,1
30,15,3,3,0,7,1,0,0,0,0
26,18,2,2,0,5,1,0,0,0,1
29,21,4,2,0,7,1,0,0,0,1
21,13,3,2,0,6,1,0,0,0,1
20,12,2,2,0,5,1,0,0,0,1
29,21,2,2,0,5,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
58,27,5,4,0,10,1,0,0,0,0
29,22,2,2,0,5,0,0,0,0,0
25,16,2,3,1,7,1,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
32,24,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
27,19,2,2,1,6,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
43,34,3,3,1,8,1,0,0,1,0
34,27,2,2,0,5,0,0,0,0,0
24,16,3,2,0,6,1,0,0,0,1
33,26,3,2,0,6,0,0,0,0,0
22,14,1,3,0,5,0,0,0,0,0
52,26,1,6,0,8,1,0,0,0,0
24,17,2,2,0,5,0,0,0,0,0
29,21,2,2,1,6,1,0,0,0,1
33,25,3,2,0,6,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
40,32,3,2,0,6,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
54,45,2,3,6,12,1,0,0,1,0
32,23,2,3,1,7,1,0,0,0,0
26,18,3,2,0,6,1,0,0,0,1
27,19,2,3,0,6,0,0,0,0,0
89,16,3,5,0,10,1,0,0,0,0
23,16,2,2,0,5,0,0,0,0,0
20,12,2,2,0,5,1,0,0,0,1
29,22,3,2,0,6,0,0,0,0,0
32,23,2,3,1,7,1,0,0,0,0
39,30,2,3,2,8,1,0,0,0,0
40,14,3,4,0,8,0,0,0,0,0
36,28,2,2,0,5,1,0,0,0,1
22,15,2,2,0,5,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
20,12,2,2,0,5,1,0,0,0,1
25,18,3,2,0,6,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
39,30,2,3,2,8,1,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
22,15,2,2,0,5,0,0,0,0,0
47,27,3,3,0,7,1,0,0,0,0
35,26,4,3,1,9,1,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
27,19,3,2,0,6,1,0,0,0,0
29,22,2,2,1,6,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
29,22,2,2,0,5,0,0,0,0,0
71,22,2,8,1,12,0,0,0,0,0
26,19,3,2,0,6,0,0,0,0,0
113,15,2,7,2,15,1,0,0,0,0
32,24,3,2,0,6,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
50,20,1,4,0,6,0,0,0,0,0
31,23,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
33,25,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
42,33,3,3,0,7,1,0,0,0,0
20,12,2,2,0,5,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
23,14,1,3,0,5,1,0,0,0,0
41,34,2,2,0,5,0,0,0,0,0
28,20,3,2,0,6,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
26,19,2,2,1,6,0,0,0,0,0
20,13,2,2,0,5,0,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
38,30,2,2,0,5,1,0,0,0,1
38,30,4,2,0,7,1,0,0,0,1
74,13,2,5,0,8,1,0,0,0,0
28,19,2,3,1,7,1,0,0,0,0
45,36,3,3,2,9,1,0,0,0,0
30,23,2,2,2,7,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
82,73,3,3,0,7,1,0,0,0,0
43,36,2,2,0,5,0,0,0,0,0
35,27,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
22,15,2,2,0,5,0,0,0,0,0
22,14,2,2,0,5,1,0,0,0,1
35,27,2,2,0,5,1,0,0,0,1
27,19,2,2,1,6,1,0,0,0,1
45,4,1,3,2,9,1,0,0,1,0
58,50,4,3,3,11,0,0,0,0,0
24,17,3,2,0,6,0,0,0,0,0
49,40,3,3,2,9,1,0,0,1,0
38,29,2,3,1,7,1,0,0,0,0
80,7,1,4,0,6,1,0,0,0,0
40,31,2,3,2,8,1,0,0,0,0
33,25,2,2,0,5,1,0,0,0,1
31,22,2,3,1,7,1,0,0,0,0
26,15,1,4,1,8,1,0,0,0,0
21,13,2,2,0,5,1,0,0,0,1
70,31,2,4,0,11,0,0,0,0,0
24,17,2,2,0,5,0,0,0,0,0
32,24,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
53,45,4,3,2,10,0,0,0,0,0
19,12,2,2,1,6,0,0,0,0,0
22,14,3,2,0,6,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
25,18,2,2,0,5,0,0,0,0,0
32,24,2,2,0,5,1,0,0,0,1
25,18,3,2,0,6,0,0,0,0,0
28,20,2,2,2,7,1,0,0,0,1
33,25,2,2,0,5,1,0,0,0,1
27,19,1,3,0,5,0,0,0,0,0
30,23,2,2,0,5,0,0,0,0,0
18,10,2,2,0,5,1,0,0,0,1
32,24,2,2,0,5,1,0,0,0,1
17,9,2,2,0,5,1,0,0,0,1
20,12,2,2,0,5,1,0,0,0,1
40,29,3,4,0,8,0,0,0,0,0
33,25,2,2,0,5,1,0,0,0,1
29,21,2,2,0,5,1,0,0,0,1
42,33,2,3,4,10,1,0,0,0,0
20,13,2,2,0,5,0,0,0,0,0
21,13,2,2,0,5,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
30,23,2,2,0,5,0,0,0,0,0
21,13,2,2,0,5,1,0,0,0,1
19,12,2,2,0,5,0,0,0,0,0
26,18,3,2,0,6,1,0,0,0,1
33,25,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
39,30,2,3,2,8,1,0,0,0,0
30,22,2,2,0,5,1,0,0,0,1
35,26,2,3,0,6,1,0,0,0,0
33,25,2,2,0,5,1,0,0,0,1
33,25,2,2,0,5,1,0,0,0,1
35,27,2,2,0,5,1,0,0,0,1
50,43,5,2,2,10,0,0,0,0,0
22,14,2,2,0,5,1,0,0,0,1
23,15,1,3,0,5,0,0,0,0,0
56,47,3,3,4,11,1,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
22,15,2,2,0,5,0,0,0,0,0
20,12,2,2,0,5,1,0,0,0,1
29,21,2,2,1,6,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
19,11,2,2,0,5,1,0,0,0,1
33,25,2,2,0,5,1,0,0,0,1
32,24,2,2,0,5,1,0,0,0,1
40,16,2,5,0,9,1,0,0,0,0
32,24,2,2,0,5,1,0,0,0,1
27,18,2,3,0,6,1,0,0,0,0
26,19,2,2,0,5,0,0,0,0,0
26,18,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
25,17,3,2,0,6,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
31,23,3,2,0,6,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
34,26,2,2,0,5,1,0,0,0,1
22,15,2,2,1,6,0,0,0,0,0
28,20,2,2,0,5,1,0,0,0,1
19,11,2,2,0,5,1,0,0,0,1
22,15,2,2,0,5,0,0,0,0,0
23,16,2,2,1,6,0,0,0,0,0
25,18,2,2,0,5,0,0,0,0,0
34,27,3,2,0,6,0,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
46,38,3,3,2,9,0,0,0,0,0
30,21,2,3,0,6,1,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
25,18,2,2,0,5,0,0,0,0,0
46,38,3,2,0,6,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
41,34,3,2,0,6,0,0,0,0,0
27,19,3,2,0,6,1,0,0,0,1
27,19,3,2,0,6,1,0,0,0,1
34,25,2,3,1,7,1,0,0,0,0
55,47,3,2,4,10,1,0,0,0,0
32,24,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
27,18,2,3,0,6,1,0,0,0,0
22,15,2,2,0,5,0,0,0,0,0
26,18,2,2,0,5,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
32,24,2,2,1,6,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
26,17,2,3,0,6,1,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
29,22,2,2,0,5,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
27,19,3,2,0,6,1,0,0,0,1
19,11,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
31,24,2,2,0,5,0,0,0,0,0
35,26,2,3,1,7,1,0,0,0,0
38,30,2,2,0,5,1,0,0,0,1
32,23,2,3,1,7,1,0,0,0,0
28,21,2,2,0,5,0,0,0,0,0
26,19,3,2,0,6,0,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
22,14,2,2,0,5,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
22,15,2,2,0,5,0,0,0,0,0
21,13,2,2,0,5,1,0,0,0,1
23,16,3,2,0,6,0,0,0,0,0
23,16,3,2,0,6,0,0,0,0,0
28,20,2,2,0,5,1,0,0,0,1
25,17,3,2,0,6,1,0,0,0,1
22,15,2,2,0,5,0,0,0,0,0
28,20,2,2,0,5,1,0,0,0,1
25,18,3,2,0,6,0,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
27,20,3,2,0,6,0,0,0,0,0
30,22,2,2,0,5,1,0,0,0,1
33,25,2,2,0,5,1,0,0,0,1
23,16,2,2,0,5,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
33,26,2,2,0,5,0,0,0,0,0
32,24,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
32,24,2,2,0,5,1,0,0,0,1
72,42,4,3,2,13,1,1,0,0,0
41,33,2,3,2,8,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
23,16,2,2,0,5,0,0,0,0,0
25,18,2,2,1,6,0,0,0,0,0
26,19,2,2,1,6,0,0,0,0,0
30,22,3,2,0,6,1,0,0,0,1
33,24,2,3,1,7,1,0,0,0,0
31,23,2,2,0,5,1,0,0,0,1
26,18,2,2,1,6,1,0,0,0,1
21,14,2,2,0,5,0,0,0,0,0
25,18,2,2,0,5,0,0,0,0,0
30,23,2,2,0,5,0,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
29,21,2,2,0,5,1,0,0,0,1
22,15,2,2,0,5,0,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
88,43,3,3,7,14,1,0,0,1,0
28,20,2,2,0,5,1,0,0,0,1
28,21,2,2,0,5,0,0,0,0,0
37,30,2,2,0,5,0,0,0,0,0
31,24,2,2,0,5,0,0,0,0,0
30,22,4,2,0,7,1,0,0,0,1
65,20,3,6,0,11,1,0,0,0,0
39,31,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
20,13,2,2,0,5,0,0,0,0,0
24,17,2,2,0,5,0,0,0,0,0
32,25,2,2,0,5,0,0,0,0,0
48,22,2,4,0,7,1,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
21,14,2,2,0,5,0,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
32,9,2,3,0,6,1,0,0,0,0
26,19,2,2,0,5,0,0,0,0,0
29,21,3,2,0,6,1,0,0,0,1
23,16,2,2,0,5,0,0,0,0,0
46,37,2,3,0,6,1,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
21,14,2,2,0,5,0,0,0,0,0
23,15,3,2,0,6,1,0,0,0,1
35,27,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
25,18,3,2,0,6,0,0,0,0,0
22,14,2,2,0,5,1,0,0,0,1
34,26,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
37,29,3,2,0,6,1,0,0,0,1
20,12,3,2,0,6,1,0,0,0,1
40,31,2,3,0,6,1,0,0,0,0
37,29,2,2,0,5,1,0,0,0,1
50,31,6,4,0,11,0,0,0,0,0
20,12,2,2,0,5,1,0,0,0,1
24,16,2,2,1,6,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
40,31,5,3,0,9,1,0,0,0,0
251,52,4,7,2,45,0,0,0,1,0
81,16,3,5,0,10,1,0,0,0,0
21,14,3,2,0,6,0,0,0,0,0
22,14,2,2,0,5,1,0,0,0,1
21,14,2,2,1,6,0,0,0,0,0
24,17,3,2,0,6,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
30,23,2,2,0,5,0,0,0,0,0
89,7,2,4,0,9,1,0,0,0,0
33,26,2,2,1,6,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
26,18,3,2,0,6,1,0,0,0,1
34,25,2,3,1,7,1,0,0,0,0
29,21,3,2,0,6,1,0,0,0,1
42,33,2,3,3,9,1,0,0,0,0
30,23,2,2,2,7,0,0,0,0,0
30,22,2,2,0,5,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
59,30,1,6,1,9,1,0,0,0,0
43,26,2,3,0,6,1,0,0,0,0
38,30,2,2,0,5,1,0,0,0,1
59,42,2,4,2,9,1,0,0,1,0
25,17,4,2,0,7,1,0,0,0,1
21,14,2,2,0,5,0,0,0,0,0
21,13,1,2,0,4,1,0,0,0,0
25,18,3,2,0,6,0,0,0,0,0
28,19,3,3,0,7,1,0,0,0,0
24,17,3,2,0,6,0,0,0,0,0
22,15,2,2,0,5,0,0,0,0,0
30,23,3,2,0,6,0,0,0,0,0
22,14,2,2,0,5,1,0,0,0,1
33,25,3,3,0,7,0,0,0,0,0
20,12,2,2,0,5,1,0,0,0,1
34,25,2,3,2,8,1,0,0,0,0
37,29,1,3,0,5,0,0,0,0,0
123,31,6,7,2,18,1,1,0,0,0
29,20,2,3,0,6,1,0,0,0,0
26,17,2,3,0,6,1,0,0,0,0
26,18,2,2,1,6,1,0,0,0,1
27,19,2,2,1,6,1,0,0,0,1
25,17,2,2,1,6,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
88,19,3,5,5,14,1,0,0,0,0
23,16,2,2,0,5,0,0,0,0,0
22,14,2,2,0,5,1,0,0,0,1
25,17,2,2,0,5,1,0,0,1,1
28,20,2,2,0,5,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
31,24,3,2,0,6,0,0,0,0,0
21,13,3,2,0,6,1,0,0,0,1
23,16,2,2,0,5,0,0,0,0,0
26,18,2,2,0,5,1,0,0,0,1
25,18,2,2,0,5,0,0,0,0,0
18,10,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
21,14,2,2,0,5,0,0,0,0,0
26,17,2,3,0,6,1,0,0,0,0
21,14,2,2,0,5,0,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
33,25,3,2,0,6,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
27,19,3,2,0,6,1,0,0,0,1
76,46,6,5,3,15,0,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
35,28,2,2,0,5,0,0,0,0,0
207,37,2,3,1,11,1,0,0,0,0
31,24,2,2,0,5,0,0,0,0,0
67,28,3,4,0,12,0,0,0,0,0
27,19,3,2,0,6,1,0,0,0,1
261,22,15,6,1,47,0,0,0,1,0
32,23,2,3,0,6,1,0,0,0,0
21,14,2,2,0,5,0,0,0,0,0
40,31,2,3,1,7,1,0,0,1,0
25,17,3,2,0,6,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
56,47,3,3,4,11,1,0,0,0,0
30,22,2,2,0,5,1,0,0,0,1
24,16,2,2,1,6,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
29,21,2,2,1,6,1,0,0,0,1
44,35,2,3,2,8,1,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
22,14,3,2,0,6,1,0,0,0,1
244,21,2,4,1,11,1,0,0,0,0
22,15,3,2,0,6,0,0,0,0,0
46,39,2,2,0,5,0,0,0,0,0
31,23,4,2,0,7,1,0,0,0,1
27,20,2,2,0,5,0,0,0,0,0
31,23,2,2,0,5,1,0,0,0,1
51,42,2,3,5,11,1,0,0,0,0
38,29,2,3,1,7,1,0,0,0,0
35,7,2,4,0,7,1,0,0,0,0
27,20,2,2,0,5,0,0,0,0,0
33,25,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
33,26,3,2,0,6,0,0,0,0,0
61,26,1,5,0,7,1,0,0,0,0
53,44,2,3,2,8,1,0,0,0,0
55,38,4,3,0,8,1,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
20,12,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
31,24,2,2,0,5,0,0,0,0,0
31,23,2,2,0,5,1,0,0,0,1
29,21,2,2,1,6,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
77,51,6,4,3,14,1,0,0,1,0
21,13,2,2,0,5,1,0,0,0,1
22,14,2,2,0,5,1,0,0,0,1
46,38,2,2,0,5,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
23,16,2,2,2,7,0,0,0,0,0
33,25,2,2,0,5,1,0,0,0,1
32,24,2,2,0,5,1,0,0,0,1
33,25,2,2,0,5,1,0,0,0,1
23,16,3,2,0,6,0,0,0,0,0
29,22,2,2,0,5,0,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
29,21,3,2,0,6,1,0,0,0,1
36,28,2,2,1,6,1,0,0,0,1
26,18,3,2,0,6,1,0,0,0,1
42,34,2,3,0,6,0,0,0,0,0
27,20,2,2,0,5,0,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
37,29,2,2,0,5,1,0,0,0,1
27,13,1,3,0,5,1,0,0,0,0
27,18,2,3,0,6,1,0,0,0,0
31,23,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
20,12,2,2,0,5,1,0,0,0,1
41,32,2,3,1,7,1,0,0,0,0
44,4,1,3,2,8,1,0,0,1,0
32,24,2,2,0,5,1,0,0,0,1
18,11,2,2,0,5,0,0,0,0,0
34,26,3,2,2,8,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
25,13,1,3,0,5,1,0,0,0,0
36,28,3,2,0,6,1,0,0,0,1
66,14,3,5,0,12,1,1,0,0,0
30,22,2,2,0,5,1,0,0,0,1
28,20,4,2,0,7,1,0,0,0,1
35,26,2,3,0,6,1,0,0,0,0
21,13,2,2,0,5,1,0,0,0,1
17,9,1,3,0,5,0,0,0,0,0
38,16,1,4,0,6,1,0,0,0,0
55,47,3,2,4,10,1,0,0,0,0
24,16,3,2,0,6,1,0,0,0,1
23,16,2,2,1,6,0,0,0,0,0
28,21,2,2,2,7,0,0,0,0,0
19,11,2,2,0,5,1,0,0,0,1
26,18,3,2,0,6,1,0,0,0,1
22,15,3,2,0,6,0,0,0,0,0
36,29,3,2,0,6,0,0,0,0,0
32,24,2,2,0,5,1,0,0,0,1
32,24,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
43,35,2,2,2,7,1,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
41,20,1,5,1,8,1,0,0,0,0
34,25,2,3,0,6,1,0,0,1,0
29,21,2,2,0,5,1,0,0,0,1
30,23,4,2,0,7,0,0,0,0,0
21,13,2,2,0,5,1,0,0,0,1
20,13,2,2,0,5,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
17,10,2,2,0,5,0,0,0,0,0
33,25,2,2,0,5,1,0,0,0,1
33,24,2,3,0,6,1,0,0,0,0
20,13,2,2,1,6,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
29,22,2,2,1,6,0,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
19,11,2,2,0,5,1,0,0,0,1
36,28,2,2,0,5,1,0,0,0,1
25,18,3,2,0,6,0,0,0,0,0
69,49,3,4,5,15,0,1,0,1,0
22,14,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
23,16,2,2,0,5,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
18,11,2,2,0,5,0,0,0,0,0
